family,scientific_name,common_name,lifestyle,mr_sample_size,mr_mass_grams,mr_temp_celcius,whole_organism_mr_watts,amat,amax,repro_output,rmax,m_rtype,trophic_position,tro_standard_error,whole_organism_mr_watts_fourth_root,mass_fourth_root,std_whole_organism_mr_watts_fourth,std_mass_fourth_root,std_trophic_position
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0651058048782051,12.5,33,8,0.235347955699171,mmr,3.4,0.48,0.5051320537697127,3.07888496176092,-0.4721272396858208,-0.776512002911603,-1.0377583935588255
lamnidae,Isurus_oxyrinchus,mako_shark,pelagic,1,5900,20,10.2832083333333,11,31,3,0.192516801635039,mmr,4.5,NA,1.7907384496854855,8.764214595654655,3.9420096121680057,2.145215668034007,1.6016170986669218
scombridae,Katsuwonus_pelamis,skipjack_tuna,pelagic,18,1700,27.5,14.6483333333333,1,12,5.28394128430019,1.31217988143934,mmr,4.4,0.47,1.9563522471166,6.4211413515181714,4.510645524947045,0.9410951731318783,1.3616738721009456
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,26.1428571428571,20,0.0227166666666667,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.38822737134375984,2.261196280617425,-0.8735201298348172,-1.1967275048718236,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.0259283333333333,9.5,18,23,0.366249111181448,mmr,3.6,0.13,0.4012764293060004,2.248737424831217,-0.8287161153121045,-1.2031301914428665,-0.557871940426871
osmeridae,Mallotus_villosus,capelin,pelagic,3,26.83,5,0.0559468103333333,2.5,6,1506.72560798372,1.41852453493428,mmr,3.2,0.09,0.4863443028787693,2.2759104408099953,-0.5366350889269476,-1.1891658027792895,-1.5176448466907788
gadidae,Melanogrammus_aeglefinus,haddock,benthopelagic,5,155.9,15,0.244243333333333,2.5,15,245.148561254285,1.5447425463445,mmr,4,0.13,0.7030005739672881,3.5335523416537766,0.2072554466485456,-0.5428554956459897,0.4019009658370367
gadidae,Melanogrammus_aeglefinus,haddock,benthopelagic,5,155.9,15,0.244243333333333,2.5,15,245.148561254285,1.5447425463445,mmr,4,0.13,0.7030005739672881,3.5335523416537766,0.2072554466485456,-0.5428554956459897,0.4019009658370367
gadidae,Melanogrammus_aeglefinus,haddock,benthopelagic,5,155.9,15,0.244243333333333,2.5,15,245.148561254285,1.5447425463445,mmr,4,0.13,0.7030005739672881,3.5335523416537766,0.2072554466485456,-0.5428554956459897,0.4019009658370367
gadidae,Melanogrammus_aeglefinus,haddock,benthopelagic,5,155.9,15,0.244243333333333,2.5,15,245.148561254285,1.5447425463445,mmr,4,0.13,0.7030005739672881,3.5335523416537766,0.2072554466485456,-0.5428554956459897,0.4019009658370367
gadidae,Melanogrammus_aeglefinus,haddock,benthopelagic,5,155.9,15,0.244243333333333,2.5,15,245.148561254285,1.5447425463445,mmr,4,0.13,0.7030005739672881,3.5335523416537766,0.2072554466485456,-0.5428554956459897,0.4019009658370367
gadidae,Merlangius_merlangus,whiting,benthopelagic,8,297,10,0.18681795,2,15,123.409453555582,1.16989703121347,mmr,4.4,0.18,0.6574377695829139,4.151347725692716,0.050815299379668874,-0.22536645195569074,1.3616738721009456
